,Unnamed: 0.1,Unnamed: 0,Index,Formula,K,Rb,Cs,MA,FA,Ca,Sr,Ba,Ge,Sn,Pb,Cl,Br,I,A_ion_rad,A_BP,A_MP,A_dens,A_at_wt,A_EA,A_IE,A_hof,A_hov,A_En,A_at_num,A_period,B_ion_rad,B_BP,B_MP,B_dens,B_at_wt,B_EA,B_IE,B_hof,B_hov,B_En,B_at_num,B_period,X_ion_rad,X_BP,X_MP,X_dens,X_at_wt,X_EA,X_IE,X_hof,X_hov,X_En,X_at_num,X_period,t,o,tao,Cubic,Tetra,Ortho,Hex,PBE,HSE,Expt,Decomp(PBE),Decomp(HSE),Band gap(HSE-mf1),A_En_mull,B_En_mull,X_En_mull,x(S),CBM,VBM,n_abs(%),n_cu(%),n_STH(%)
832,22085,22085,8004,MABa0.500Ge0.125Pb0.250Sn0.125I3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.13,0.13,0.25,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.26,2292.63,865.74,6.21,144.38,31.63,614.16,10.07,192.66,1.52,58.75,5.63,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.8930799519610441,0.5727272727272726,3.914120940385279,0,1,0,0,0,1,0,0.0834084424715,0.0216231910474678,2.755577720299997,4.845206607,3.3465806485,6.755968955,5.492819228214419,-0.32496963193558015,2.430608088364417,18.66,39.21,7.316586
2174,55248,55248,19507,MABa0.250Ca0.125Pb0.125Sn0.500I3,0.0,0.0,0.0,1.0,0.0,0.13,0.0,0.25,0.0,0.5,0.13,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.2,2430.0,717.14,6.17,124.6,41.75,643.19,7.26,221.81,1.62,51.75,5.25,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.9088401864074152,0.5454545454545454,3.885859002390142,0,0,0,1,0,1,0,-0.0153779523825567,-0.0790246238359749,2.755368981500002,4.845206607,3.5494618210000004,6.755968955,5.557859311830108,-0.2598251789198933,2.4955438025801087,18.66,39.21,7.316586
1988,52274,52274,19125,MAGe0.125Pb0.375Sn0.125Sr0.375I3,0.0,0.0,0.0,1.0,0.0,0.0,0.38,0.0,0.13,0.13,0.38,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.17,2127.13,830.57,6.79,134.47,8.38,658.21,9.74,196.13,1.73,55.25,5.25,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.9169307518650482,0.5318181818181817,3.882819685822948,0,0,0,1,0,1,0,0.0059470867424987,-0.0668121681358899,2.7553982107749992,4.845206607,3.4543693685,6.755968955,5.527755203561098,-0.2899439018264023,2.4654543089485967,18.66,39.21,7.316586
283,11100,11100,3968,FABa0.250Pb0.125Sn0.375Sr0.250I3,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.25,0.0,0.38,0.13,0.0,0.0,1.0,2.53,319.0,354.0,1.1,45.06,8.6,849.1,6.5,29.0,2.57,91.0,8.0,1.25,2264.63,775.5,5.69,126.65,4.13,618.26,7.35,200.4,1.49,52.5,5.38,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.9694536449311216,0.5681818181818181,3.6306135417488794,1,0,0,0,0,1,0,0.0733578754328001,0.0434590101533714,2.761015132200004,4.444730055,3.2253183384999997,6.755968955,5.359153324034406,-0.4613542420655967,2.2996608901344073,18.66,39.21,7.316586
168,4536,4536,1895,MABa0.250Ca0.250Ge0.250Pb0.125Sn0.125I3,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.25,0.25,0.13,0.13,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.11,2347.88,969.6,4.95,103.24,6.88,641.71,13.58,215.83,1.51,43.5,4.88,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.9335518531073148,0.5045454545454545,3.898227129819544,1,0,0,0,0,1,0,0.0994664081147499,0.0861555280214999,2.757797337600004,4.845206607,3.3610906685,6.755968955,5.497574114328138,-0.32132455447186414,2.43647278312814,18.66,39.21,7.316586
1318,35862,35862,13706,MACa0.125Ge0.125Pb0.250Sn0.125Sr0.375I3,0.0,0.0,0.0,1.0,0.0,0.13,0.38,0.0,0.13,0.13,0.25,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.15,2093.88,894.49,5.56,113.58,-24.88,642.5,10.21,193.23,1.56,47.5,5.0,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.9224049653090186,0.5227272727272726,3.884791295178731,0,0,1,0,0,1,0,0.0473086661201599,-0.0048646130471315,2.755435006025002,4.845206607,3.200599483,6.755968955,5.44404007431301,-0.3736774286994913,2.381757577325511,18.66,39.21,7.316586
1329,36171,36171,13885,MACa0.250Ge0.125Pb0.125Sn0.250Sr0.250I3,0.0,0.0,0.0,1.0,0.0,0.25,0.25,0.0,0.13,0.25,0.13,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.11,2213.25,891.3,4.93,96.58,-22.0,646.67,10.55,209.51,1.52,41.25,4.75,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.9335518531073148,0.5045454545454545,3.898227129819544,0,0,1,0,0,1,0,0.0644877093565624,0.0242638440954534,2.7577866934250017,4.845206607,3.2371336404999997,6.755968955,5.45641222263448,-0.36248112407802124,2.3953055693469807,18.66,39.21,7.316586
760,21353,21353,7920,MABa0.250Ca0.125Ge0.125Pb0.250Sn0.125Sr0.125I3,0.0,0.0,0.0,1.0,0.0,0.13,0.13,0.25,0.13,0.13,0.25,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.19,2199.63,884.49,5.82,126.01,4.13,630.85,10.16,194.05,1.54,52.0,5.25,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.911521130910092,0.5409090909090909,3.88404035003784,0,1,0,0,0,1,0,0.0740222184689998,0.0192014032894706,2.7612676066250037,4.845206607,3.290561607,6.755968955,5.474305783324085,-0.34632801998841733,2.4149395866365864,18.66,39.21,7.316586
1998,52391,52391,19164,MAGe0.250Pb0.625Sr0.125I3,0.0,0.0,0.0,1.0,0.0,0.0,0.13,0.0,0.25,0.0,0.63,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.12,2248.0,808.53,8.74,158.6,77.75,706.4,11.96,211.88,2.08,64.0,5.38,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.930739949935305,0.5090909090909091,3.893684634921924,0,0,0,1,0,1,0,-0.0053827269769399,-0.1504660703287501,2.574897231149999,4.845206607,4.0635829225,6.755968955,5.710273011208613,-0.01717560436638732,2.5577216267836116,26.12,28.01,7.316212
2542,63911,63911,21786,Cs0.125K0.625MA0.250GeBr3,0.63,0.0,0.13,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.7,830.38,293.36,0.95,49.07,38.08,540.29,3.25,62.49,1.25,37.0,5.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.9144914555274782,0.4438775510204081,4.169803297604524,0,0,0,1,0,1,0,-0.2057298519872499,-0.2142571058350001,2.6041488563000064,2.9972000955,4.571174515,7.589258675,5.694666841208245,-0.047407586941758506,2.556741269358248,24.97,29.3,7.31621
2133,54566,54566,19457,MABa0.125Ca0.125Ge0.500Sn0.250I3,0.0,0.0,0.0,1.0,0.0,0.13,0.0,0.13,0.5,0.25,0.0,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.02,2751.88,996.28,5.13,88.16,64.25,694.79,19.77,276.6,1.73,38.0,4.5,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.9596449173246,0.4636363636363636,3.9749602726604536,0,0,0,1,0,1,0,-0.0052063753667933,-0.0388720118074185,2.654667745850003,4.845206607,3.9334591359999997,6.755968955,5.673224579631883,-0.09410929329311868,2.5605584525568843,22.89,31.96,7.315644000000001
2003,52469,52469,19184,MAGe0.500Sn0.250Sr0.250I3,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.5,0.25,0.0,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.04,2686.25,992.53,5.12,87.89,48.25,695.57,19.75,273.97,1.73,38.0,4.5,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.9537211832670408,0.4727272727272727,3.952257696591192,0,0,0,1,0,1,0,-0.0185416070361891,-0.059014821978025,2.696854006999992,4.845206607,3.854586813,6.755968955,5.650288374811901,-0.138138628688095,2.5587153783118968,21.02,34.8,7.31496
2578,65245,65245,22200,Cs0.250FA0.125K0.500MA0.125GeBr3,0.5,0.0,0.25,0.13,0.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.78,825.75,310.62,1.12,62.42,37.71,525.25,3.27,61.99,1.25,43.75,5.38,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.934480339801303,0.4438775510204081,4.110880586611081,0,0,0,1,0,1,0,-0.2750051196549994,-0.2890950699324993,2.6813744342000128,2.917343164,4.571174515,7.589258675,5.663992600812721,-0.11669461628728595,2.564679817912727,21.74,33.22,7.222027999999999
344,15149,15149,5167,Cs0.375FA0.375Rb0.250GeBr3,0.0,0.25,0.38,0.0,0.38,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,713.88,323.99,1.5,88.1,32.01,560.05,3.81,53.58,1.46,64.0,6.5,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.9894497715543208,0.4438775510204081,4.0145566902742935,1,0,0,0,0,1,0,-0.2734190260099995,-0.2653799233149998,2.564068529949997,3.0681437289999995,4.571174515,7.589258675,5.7213736818286085,-0.0006605831463903922,2.563407946803607,26.59,27.16,7.221844
2108,54319,54319,19413,MABa0.125Ge0.625Pb0.125Sr0.125I3,0.0,0.0,0.0,1.0,0.0,0.0,0.13,0.13,0.63,0.0,0.13,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.03,2661.38,1087.77,5.51,99.4,61.25,697.3,22.5,265.81,1.78,42.0,4.63,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.9566738804288584,0.4681818181818181,3.9631976340159136,0,0,0,1,0,1,0,0.0087067911924885,-0.0429427720368807,2.667786063924998,4.845206607,3.9309198824999996,6.755968955,5.672491917810283,-0.10140111415221664,2.5663849497727815,22.22,32.5,7.2215
2552,64129,64129,21849,Cs0.125FA0.125K0.500MA0.125Rb0.125GeBr3,0.5,0.13,0.13,0.13,0.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.76,827.88,312.0,1.08,56.49,37.89,528.66,3.3,62.17,1.25,41.5,5.25,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.9294831187328468,0.4438775510204081,4.124088110231664,0,0,0,1,0,1,0,-0.2528190951049999,-0.2659400624675,2.660683078275006,2.9359470825,4.571174515,7.589258675,5.671198108722403,-0.09914343041510043,2.561539647859906,22.43,32.19,7.220216999999999
2567,65072,65072,22140,Cs0.250K0.500MA0.250GeBr3,0.5,0.0,0.25,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.73,819.25,288.95,1.07,60.79,37.72,534.9,3.22,61.35,1.24,41.5,5.25,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.9219872871301624,0.4438775510204081,4.145735869352808,0,0,0,1,0,1,0,-0.2537682174149994,-0.266855346625,2.6417133204500045,2.967402733,4.571174515,7.589258675,5.683298571524362,-0.07755808870064085,2.5641552317493637,23.35,30.92,7.219820000000001
372,15871,15871,5563,CsGe0.500Pb0.125Sr0.375Br3,0.0,0.0,1.0,0.0,0.0,0.0,0.38,0.0,0.5,0.0,0.13,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.06,2427.0,1071.58,5.03,95.06,10.75,676.55,19.57,240.73,1.65,40.5,4.63,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8663228776126575,0.5408163265306123,4.161114234380931,1,0,0,0,0,1,0,-0.1223424742839997,-0.0798836662007499,2.7645324581750037,2.1826697585,3.561691695,7.589258675,5.084502724714357,-0.7377635043731456,2.026768953801858,18.44,39.15,7.21926
1420,38053,38053,14438,MABa0.250Pb0.500Sr0.250I3,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.25,0.0,0.0,0.5,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.26,1944.75,811.33,7.21,159.84,0.0,620.85,6.44,158.23,1.63,64.5,5.75,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.8930799519610441,0.5727272727272726,3.914120940385279,0,0,1,0,0,1,0,0.0295633069614889,-0.1151616838177502,2.762220867849998,4.845206607,3.2173378275,6.755968955,5.449722396754492,-0.3713880371705076,2.3908328306794906,18.44,39.15,7.21926
1424,38092,38092,14455,MABa0.250Ge0.125Pb0.125Sn0.125Sr0.375I3,0.0,0.0,0.0,1.0,0.0,0.0,0.38,0.25,0.13,0.13,0.13,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.23,2140.88,930.91,4.85,117.0,-32.13,605.06,10.55,186.71,1.37,48.75,5.25,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.9008911468761552,0.5590909090909091,3.896222693483652,0,0,1,0,0,1,0,0.0803732855285248,0.0457874402474725,2.767208942250004,4.845206607,2.9690091995,6.755968955,5.362871067896092,-0.46073340322891077,2.3064755390210934,18.44,39.15,7.21926
267,10206,10206,3797,FABa0.125Ge0.125Sn0.500Sr0.250I3,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.13,0.13,0.5,0.0,0.0,0.0,1.0,2.53,319.0,354.0,1.1,45.06,8.6,849.1,6.5,29.0,2.57,91.0,8.0,1.18,2499.88,789.75,5.4,107.5,27.0,649.8,10.63,238.72,1.58,45.5,5.0,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.9895310872817664,0.5363636363636363,3.675543691296155,1,0,0,0,0,1,0,0.1143162142957501,0.087341247143,2.762159017124993,4.444730055,3.5072791199999998,6.755968955,5.449739346224019,-0.37134016233847755,2.3908188547865157,18.44,39.15,7.21926
831,22079,22079,8003,MABa0.500Ge0.125Pb0.125Sn0.250I3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.13,0.25,0.13,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.25,2399.25,853.8,5.71,133.32,33.0,613.3,10.38,206.72,1.48,54.75,5.5,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.8956685895029602,0.5681818181818181,3.907301603770703,0,1,0,0,0,1,0,0.0884370943269996,0.0358824909655967,2.7670252097249985,4.845206607,3.3492235449999996,6.755968955,5.493686523559596,-0.3298260813029037,2.437199128422095,18.44,39.15,7.21926
205,5265,5265,1936,MABa0.625Pb0.125Sn0.250I3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.63,0.0,0.25,0.13,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.32,2270.63,827.61,5.49,141.41,11.5,580.9,7.4,182.46,1.34,57.75,5.75,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.8778569982344353,0.6,3.973756797799308,1,0,0,0,0,1,0,0.0635173155442499,0.0497951118366301,2.762847456975003,4.845206607,3.06990566,6.755968955,5.398834981398751,-0.42258874708875127,2.3402587098862515,18.44,39.15,7.21926
1553,45070,45070,16609,FABa0.250Pb0.250Sn0.125Sr0.375I3,0.0,0.0,0.0,0.0,1.0,0.0,0.38,0.25,0.0,0.13,0.25,0.0,0.0,1.0,2.53,319.0,354.0,1.1,45.06,8.6,849.1,6.5,29.0,2.57,91.0,8.0,1.27,2005.38,854.55,5.6,133.83,-33.38,599.24,7.17,167.16,1.41,55.0,5.5,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.9638660158537088,0.5772727272727273,3.62276379036625,0,0,1,0,0,1,0,0.17066311302725,0.0754942596540675,2.766252154000004,4.444730055,2.932371399,6.755968955,5.258059062084936,-0.5650670149150667,2.201185139084937,18.44,39.15,7.21926
1188,33256,33256,12303,CsCa0.375Pb0.375Sn0.250Cl3,0.0,0.0,1.0,0.0,0.0,0.38,0.0,0.0,0.0,0.25,0.38,1.0,0.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.11,2136.5,768.52,6.66,122.41,13.0,666.64,6.79,197.31,1.74,50.75,5.0,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17.0,3.0,0.8596674908261108,0.6132596685082873,4.117794250377242,0,1,0,0,0,1,0,-0.2299333044424998,-0.2538040134574997,2.7616789810499967,2.1826697585,3.521996426,8.290921785,5.3495478844495725,-0.4712916060754262,2.2903873749745705,18.44,39.15,7.21926
1470,38641,38641,14591,MABa0.375Pb0.125Sn0.250Sr0.250I3,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.38,0.0,0.25,0.13,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.28,2164.88,837.61,5.23,128.98,-17.5,592.55,7.45,181.63,1.35,53.25,5.5,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.8879473085589691,0.5818181818181818,3.9303775731789097,0,0,1,0,0,1,0,0.0361234220091829,-0.0084263436166295,2.763694946599985,4.845206607,2.9799953574999996,6.755968955,5.36683402885873,-0.45501344444126257,2.3086815021587226,18.44,39.15,7.21926
1362,37133,37133,14080,MABa0.125Ge0.125Pb0.125Sn0.125Sr0.500I3,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.13,0.13,0.13,0.13,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.21,2088.0,935.91,4.72,110.79,-46.63,610.89,10.57,186.3,1.37,46.5,5.13,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.906174965919417,0.5499999999999999,3.8884908872808177,0,0,1,0,0,1,0,0.074662465617925,0.0369465632686859,2.7672315793999998,4.845206607,2.9240799589999997,6.755968955,5.346540933236783,-0.47707485646321723,2.2901567229367825,18.44,39.15,7.21926
2479,62649,62649,21674,FABa0.375Sn0.500Sr0.125I3,0.0,0.0,0.0,0.0,1.0,0.0,0.13,0.38,0.0,0.5,0.0,0.0,0.0,1.0,2.53,319.0,354.0,1.1,45.06,8.6,849.1,6.5,29.0,2.57,91.0,8.0,1.26,2424.13,758.56,5.32,121.81,20.0,611.58,7.63,214.87,1.43,50.75,5.38,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.9666517557839218,0.5727272727272726,3.626414287304396,0,0,0,1,0,1,0,0.0286251792088618,-0.0165246340258433,2.766049913425005,4.444730055,3.272942297,6.755968955,5.374886958124215,-0.4481379985882883,2.317911914836717,18.44,39.15,7.21926
112,3736,3736,1749,MABa0.125Ca0.250Ge0.125Pb0.125Sn0.250Sr0.125I3,0.0,0.0,0.0,1.0,0.0,0.25,0.13,0.13,0.13,0.25,0.13,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.13,2266.13,886.3,5.07,102.79,-7.5,640.85,10.53,209.92,1.51,43.5,4.88,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.9279449350706344,0.5136363636363636,3.889930886334765,1,0,0,0,0,1,0,0.0813261034224998,0.0614883902807499,2.7648516223250024,4.845206607,3.2821147025,6.755968955,5.471492373497734,-0.3509334376647679,2.4139181846602344,18.44,39.15,7.21926
709,20754,20754,7786,MABa0.125Ca0.250Ge0.250Pb0.125Sn0.125Sr0.125I3,0.0,0.0,0.0,1.0,0.0,0.25,0.13,0.13,0.25,0.13,0.13,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.09,2295.0,974.6,4.82,97.03,-7.63,647.54,13.61,215.41,1.52,41.25,4.75,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.939226940360247,0.4954545454545454,3.909681448903449,0,1,0,0,0,1,0,0.0885400979432502,0.05728218492736,2.767331071600005,4.845206607,3.3161096065,6.755968955,5.482780034682715,-0.34088550111728755,2.4264455704827173,18.44,39.15,7.21926
113,3745,3745,1751,MABa0.125Ca0.250Ge0.125Pb0.250Sn0.125Sr0.125I3,0.0,0.0,0.0,1.0,0.0,0.25,0.13,0.13,0.13,0.13,0.25,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.13,2159.5,898.24,5.57,113.85,-8.88,641.71,10.23,195.86,1.56,47.5,5.0,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.9279449350706344,0.5136363636363636,3.889930886334765,1,0,0,0,0,1,0,0.0709832339595,0.0468735485717524,2.7642773813249986,4.845206607,3.2794199845,6.755968955,5.470593625290297,-0.35154506537220276,2.4127323159527956,18.44,39.15,7.21926
1364,37151,37151,14090,MABa0.125Ge0.125Pb0.250Sn0.125Sr0.375I3,0.0,0.0,0.0,1.0,0.0,0.0,0.38,0.13,0.13,0.13,0.25,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.2,2134.0,880.74,5.82,125.74,-11.88,631.64,10.14,191.42,1.55,52.0,5.25,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.9088401864074152,0.5454545454545454,3.885859002390142,0,0,1,0,0,1,0,0.0519758961755256,-0.0016815926214799,2.7649014052250025,4.845206607,3.2116892839999998,6.755968955,5.447807482236266,-0.37464322037623554,2.3902581848487667,18.44,39.15,7.21926
1530,39247,39247,14660,MABa0.625Ge0.125Pb0.125Sn0.125I3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.63,0.13,0.13,0.13,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.29,2299.5,915.91,5.24,135.65,11.38,587.59,10.48,187.95,1.34,55.5,5.63,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.8854030469298603,0.5863636363636363,3.9398413214747903,0,0,1,0,0,1,0,0.0944227651335002,0.0627647124191918,2.763847179000011,4.845206607,3.1039523855,6.755968955,5.410757341825751,-0.4111662476742548,2.3526809313257564,18.44,39.15,7.21926
1186,33244,33244,12301,CsCa0.250Ge0.750Cl3,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.0,1.0,0.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.9,2769.5,1186.63,4.38,64.48,51.0,719.03,25.98,289.39,1.76,29.0,4.0,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17.0,3.0,0.9262837908532264,0.4972375690607735,3.943756014051751,0,1,0,0,0,1,0,-0.3599059885749998,-0.1966541305449995,2.766122987250001,2.1826697585,3.9904109644999997,8.290921785,5.484825589713281,-0.3382359039117202,2.427887083338281,18.44,39.15,7.21926
1840,50144,50144,18459,CsCa0.250Ge0.125Sn0.625Cl3,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.13,0.63,0.0,1.0,0.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.08,2625.13,745.14,5.62,93.29,51.63,685.59,10.61,261.94,1.73,40.25,4.63,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17.0,3.0,0.868591374813925,0.5966850828729282,4.054055077700078,0,0,1,0,0,1,0,-0.2802525669400005,-0.2194562369125003,2.765172552525002,2.1826697585,3.8203846230000003,8.290921785,5.43726768843116,-0.385318587831341,2.3798539646936607,18.44,39.15,7.21926
1000,28877,28877,10426,FABa0.375Ca0.125Pb0.250Sn0.125Sr0.125I3,0.0,0.0,0.0,0.0,1.0,0.13,0.13,0.38,0.0,0.13,0.25,0.0,0.0,1.0,2.53,319.0,354.0,1.1,45.06,8.6,849.1,6.5,29.0,2.57,91.0,8.0,1.26,2071.0,858.3,5.61,134.1,-17.38,598.45,7.19,169.79,1.41,55.0,5.5,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.9666517557839218,0.5727272727272726,3.626414287304396,0,1,0,0,0,1,0,0.1357440013922499,0.049802667604671,2.7669895857499984,4.444730055,3.0111919005,6.755968955,5.286026692329494,-0.5374681005455058,2.2295214852044927,18.44,39.15,7.21926
