,Unnamed: 0.1,Unnamed: 0,Index,Formula,K,Rb,Cs,MA,FA,Ca,Sr,Ba,Ge,Sn,Pb,Cl,Br,I,A_ion_rad,A_BP,A_MP,A_dens,A_at_wt,A_EA,A_IE,A_hof,A_hov,A_En,A_at_num,A_period,B_ion_rad,B_BP,B_MP,B_dens,B_at_wt,B_EA,B_IE,B_hof,B_hov,B_En,B_at_num,B_period,X_ion_rad,X_BP,X_MP,X_dens,X_at_wt,X_EA,X_IE,X_hof,X_hov,X_En,X_at_num,X_period,t,o,tao,Cubic,Tetra,Ortho,Hex,PBE,HSE,Expt,Decomp(PBE),Decomp(HSE),Band gap(HSE-mf1),A_En_mull,B_En_mull,X_En_mull,x(S),CBM,VBM,n_abs(%),n_cu(%),n_STH(%)
820,62163,62163,21586,FABa0.250Ge0.250Sn0.375Sr0.125I3,0.0,0.0,0.0,0.0,1.0,0.0,0.13,0.25,0.25,0.38,0.0,0.0,0.0,1.0,2.53,319.0,354.0,1.1,45.06,8.6,849.1,6.5,29.0,2.57,91.0,8.0,1.16,2581.63,873.05,5.29,107.95,41.38,650.66,13.68,244.63,1.58,45.5,5.0,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.9954211532774908,0.5272727272727272,3.69346945593386,0,0,0,1,0,1,0,0.0693481477254648,0.0243839927255489,2.664731525874996,4.444730055,3.586255086,6.755968955,5.474064376571095,-0.2983013863664039,2.3664301395085925,22.43,40.24,9.025832000000001
841,62781,62781,21702,FABa0.375Ge0.375Sn0.250I3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.38,0.38,0.25,0.0,0.0,0.0,1.0,2.53,319.0,354.0,1.1,45.06,8.6,849.1,6.5,29.0,2.57,91.0,8.0,1.15,2663.38,956.34,5.17,108.4,55.75,651.52,16.73,250.53,1.58,45.5,5.0,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.998392559705185,0.5227272727272726,3.7033021664207366,0,0,0,1,0,1,0,0.0763389525513751,0.0348708903937004,2.662613049924996,4.444730055,3.6651792304999997,6.755968955,5.497949019559437,-0.2733575054030615,2.3892555445219346,22.43,40.24,9.025832000000001
372,33185,33185,12263,CsCa0.250Ge0.250Sn0.375Sr0.125Br3,0.0,0.0,1.0,0.0,0.0,0.25,0.13,0.0,0.25,0.38,0.0,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.06,2501.38,900.55,4.78,83.64,15.38,672.39,13.81,248.24,1.61,36.5,4.5,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8663228776126575,0.5408163265306123,4.161114234380931,0,1,0,0,0,1,0,-0.1843894788399997,-0.1666221214492498,2.6624094693250084,2.1826697585,3.5641273055,7.589258675,5.085197927065513,-0.6860068075969914,1.976402661728017,22.43,40.24,9.025832000000001
842,62796,62796,21705,FABa0.375Ge0.500Sn0.125I3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.38,0.5,0.13,0.0,0.0,0.0,1.0,2.53,319.0,354.0,1.1,45.06,8.6,849.1,6.5,29.0,2.57,91.0,8.0,1.11,2692.25,1044.64,4.92,102.64,55.63,658.21,19.8,256.02,1.58,43.25,4.88,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,1.0104577265898396,0.5045454545454545,3.748570056057586,0,0,0,1,0,1,0,0.0846513379879998,0.0526126944059902,2.664133801600004,4.444730055,3.6992259560000003,6.755968955,5.5081256286903155,-0.26394127210968676,2.400192529490317,22.43,40.24,9.025832000000001
238,20620,20620,7751,MABa0.125Ca0.125Ge0.625Sr0.125I3,0.0,0.0,0.0,1.0,0.0,0.13,0.13,0.13,0.63,0.0,0.0,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.0,2628.13,1151.69,4.29,78.51,28.0,681.59,22.97,262.91,1.61,34.25,4.38,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.9656426980578788,0.4545454545454545,4.000986064366096,0,1,0,0,0,1,0,0.0900010670577499,0.06542204549706,2.6134669745999908,4.845206607,3.6772018185,6.755968955,5.597299433016841,-0.14943405428315515,2.4640329203168356,24.5,36.84,9.0258
715,51033,51033,18643,RbBa0.125Ge0.750Sn0.125Cl3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13,0.75,0.13,0.0,1.0,0.0,0.0,1.61,961.0,312.63,1.53,85.47,46.89,403.0,2.34,69.2,0.82,37.0,5.0,0.97,2949.5,1097.02,5.35,86.46,98.63,723.01,25.75,304.55,1.86,37.25,4.38,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17.0,3.0,0.8698939538338102,0.5359116022099447,4.141715474941662,0,0,0,1,0,1,0,-0.1441913180404999,0.0116029520813632,2.560452203049993,2.3313974635,4.257861726,8.290921785,5.63019277999929,-0.09003332152570676,2.470418881524286,26.82,33.29,8.928378
950,66597,66597,22710,Cs0.625FA0.125K0.125MA0.125GeBr3,0.13,0.0,0.63,0.13,0.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.86,792.38,297.39,1.5,97.59,36.64,509.09,3.18,58.56,1.24,57.25,6.13,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.9544692240751276,0.4438775510204081,4.066538413796851,0,0,0,1,0,1,0,-0.3298226739374988,-0.3497616312274991,2.5588762237500027,2.8280547195,4.571174515,7.589258675,5.628889659238172,-0.09054845263683009,2.468327771113173,26.82,33.29,8.928378
159,16261,16261,5871,CsCa0.250Ge0.625Sn0.125Cl3,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.63,0.13,0.0,1.0,0.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.94,2740.63,1098.33,4.63,70.24,51.13,712.34,22.91,283.9,1.75,31.25,4.13,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17.0,3.0,0.9128105720771794,0.5193370165745856,3.93167436613818,1,0,0,0,0,1,0,-0.3484423196475009,-0.1666447281222496,2.6704577880000024,2.1826697585,3.9564160605,8.290921785,5.4754483718163955,-0.29978052218360607,2.370677265816396,22.22,40.18,8.927996
459,37789,37789,14401,MABa0.125Ca0.375Sn0.500I3,0.0,0.0,0.0,1.0,0.0,0.38,0.0,0.13,0.0,0.5,0.0,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.13,2356.63,794.81,4.68,91.55,-4.5,638.34,7.8,220.71,1.47,39.5,4.75,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.9279449350706344,0.5136363636363636,3.889930886334765,0,0,1,0,0,1,0,0.0447559632661298,0.018579967873598,2.666775951724988,4.845206607,3.284653956,6.755968955,5.472338730791854,-0.3010492450706401,2.365726706654348,22.22,40.18,8.927996
455,37622,37622,14355,MABa0.125Ca0.250Sn0.500Sr0.125I3,0.0,0.0,0.0,1.0,0.0,0.25,0.13,0.13,0.0,0.5,0.0,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.16,2343.88,786.06,4.81,97.49,-6.0,633.3,7.76,218.49,1.46,41.75,4.88,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.919659712436075,0.5272727272727272,3.883408281712846,0,0,1,0,0,1,0,0.0429215457275077,0.0160240672582174,2.6675760251500065,4.845206607,3.2507626949999997,6.755968955,5.460999046948993,-0.31278896562601033,2.3547870595239964,22.22,40.18,8.927996
375,33211,33211,12278,CsCa0.250Ge0.375Sn0.250Sr0.125Br3,0.0,0.0,1.0,0.0,0.0,0.25,0.13,0.0,0.38,0.25,0.0,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.02,2530.25,988.84,4.53,77.88,15.25,679.08,16.88,253.74,1.61,34.25,4.38,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8779513726141697,0.5204081632653061,4.115611491391544,0,1,0,0,0,1,0,-0.1892039017050003,-0.1695017633149998,2.6685432235,2.1826697585,3.5981222095,7.589258675,5.094861724583907,-0.679409887166093,1.989133336333907,22.22,40.18,8.927996
478,38629,38629,14589,MABa0.375Sn0.500Sr0.125I3,0.0,0.0,0.0,1.0,0.0,0.0,0.13,0.38,0.0,0.5,0.0,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.26,2424.13,758.56,5.32,121.81,20.0,611.58,7.63,214.87,1.43,50.75,5.38,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.8930799519610441,0.5727272727272726,3.914120940385279,0,0,1,0,0,1,0,0.0244847846051199,-0.0101082737321639,2.6694647542249905,4.845206607,3.272942297,6.755968955,5.468430753318435,-0.3063016237940608,2.3631631304309297,22.22,40.18,8.927996
809,61620,61620,21480,FABa0.125Ca0.125Ge0.625Sr0.125I3,0.0,0.0,0.0,0.0,1.0,0.13,0.13,0.13,0.63,0.0,0.0,0.0,0.0,1.0,2.53,319.0,354.0,1.1,45.06,8.6,849.1,6.5,29.0,2.57,91.0,8.0,1.0,2628.13,1151.69,4.29,78.51,28.0,681.59,22.97,262.91,1.61,34.25,4.38,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,1.0451922109413654,0.4545454545454545,3.9256489846023226,0,0,0,1,0,1,0,0.1062871841245001,0.0707218273016492,2.667922417199996,4.444730055,3.6772018185,6.755968955,5.50155119089361,-0.27241001770638795,2.395512399493608,22.22,40.18,8.927996
954,66654,66654,22735,Cs0.750Rb0.250GeCl3,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.71,948.25,304.31,1.79,121.05,45.84,382.52,2.15,68.1,0.8,50.5,5.75,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17.0,3.0,0.9287372648420325,0.4806629834254143,3.989081930283485,0,0,0,1,0,1,0,-0.4586027405475003,-0.2916155768375001,2.5101260701249988,2.2198257740000003,4.571174515,8.290921785,5.654979425155729,-0.04008360990677051,2.4700424602182283,28.73,31.07,8.926411
937,66511,66511,22668,Cs0.625Rb0.375GeCl3,0.0,0.38,0.63,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.69,950.38,305.7,1.74,115.12,46.02,385.94,2.19,68.29,0.8,48.25,5.63,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17.0,3.0,0.923460348564521,0.4806629834254143,4.005996286066905,0,0,0,1,0,1,0,-0.4373343156050003,-0.2704512453775003,2.495085910375,2.238481514,4.571174515,8.290921785,5.664452687182948,-0.023090268004552605,2.471995642370447,29.41,30.35,8.925935
867,64336,64336,21914,Cs0.125FA0.250K0.375Rb0.250GeBr3,0.38,0.25,0.13,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.82,825.38,330.65,1.21,63.91,37.69,517.04,3.35,61.86,1.25,46.0,5.5,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.9444747819382152,0.4438775510204081,4.087121064145467,0,0,0,1,0,1,0,-0.2559464374799996,-0.2720369210375005,2.524220865150003,2.8746940695000003,4.571174515,7.589258675,5.647334343874998,-0.054776088700004166,2.4694447764499987,28.3,31.54,8.92582
217,19063,19063,7309,MACa0.125Ge0.625Sr0.250I3,0.0,0.0,0.0,1.0,0.0,0.13,0.25,0.0,0.63,0.0,0.0,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,0.98,2575.25,1156.69,4.15,72.3,13.5,687.41,22.99,262.5,1.62,32.0,4.25,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.971715922573966,0.4454545454545454,4.030408712126685,0,1,0,0,0,1,0,0.0772959119120747,0.0494953541028349,2.6518435321500067,4.845206607,3.6322207564999998,6.755968955,5.583538235275896,-0.1823835307991073,2.4694600013508996,22.89,38.99,8.924811
763,57246,57246,19664,FA0.250K0.125Rb0.625GeBr3,0.13,0.63,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.83,809.5,325.99,1.34,69.57,37.5,516.5,3.38,60.11,1.26,48.25,5.63,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.9469733924724432,0.4438775510204081,4.081693376544856,0,0,0,1,0,1,0,-0.275496578904999,-0.2963036256850004,2.536967621074996,2.8709111,4.571174515,7.589258675,5.645847232730797,-0.06263657780670129,2.474331043268295,27.66,31.87,8.815242000000001
776,59712,59712,20871,FAGe0.625Sr0.375I3,0.0,0.0,0.0,0.0,1.0,0.0,0.38,0.0,0.63,0.0,0.0,0.0,0.0,1.0,2.53,319.0,354.0,1.1,45.06,8.6,849.1,6.5,29.0,2.57,91.0,8.0,1.02,2562.5,1147.94,4.28,78.24,12.0,682.38,22.95,260.27,1.61,34.25,4.38,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,1.0387003338547731,0.4636363636363636,3.887319179808986,0,0,0,1,0,1,0,0.0665588182287576,0.0257480737570422,2.673175881275003,4.444730055,3.598381317,6.755968955,5.477761278721177,-0.2988266619163249,2.374349219358678,21.97,40.12,8.814364
54,4674,4674,1897,MABa0.375Sn0.625I3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.38,0.0,0.63,0.0,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.25,2576.75,691.45,5.91,125.69,56.13,631.46,7.5,234.06,1.56,52.25,5.38,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.8956685895029602,0.5681818181818181,3.907301603770703,1,0,0,0,0,1,0,0.0014715315463371,-0.0204323692773057,2.672387695000001,4.845206607,3.5631945185,6.755968955,5.562153289892018,-0.21404055760798268,2.4583471373920185,21.97,40.12,8.814364
149,16186,16186,5832,CsCa0.250Ge0.125Sn0.625Cl3,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.13,0.63,0.0,1.0,0.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.08,2625.13,745.14,5.62,93.29,51.63,685.59,10.61,261.94,1.73,40.25,4.63,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17.0,3.0,0.868591374813925,0.5966850828729282,4.054055077700078,1,0,0,0,0,1,0,-0.2781189603150005,-0.1828644675049996,2.677640798250003,2.1826697585,3.8203846230000003,8.290921785,5.43726768843116,-0.3415527106938414,2.3360880875561616,21.97,40.12,8.814364
48,4269,4269,1853,MABa0.250Ge0.625Sr0.125I3,0.0,0.0,0.0,1.0,0.0,0.0,0.13,0.25,0.63,0.0,0.0,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.06,2668.25,1137.94,4.54,90.67,41.0,670.73,22.9,261.1,1.6,38.75,4.63,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.9478701330629486,0.4818181818181818,3.932818632677178,1,0,0,0,0,1,0,0.103970876013,0.0964934091632501,2.623250527800003,4.845206607,3.6882916195,6.755968955,5.600671463960392,-0.15095379993960978,2.4722967278603933,24.04,36.66,8.813063999999999
940,66523,66523,22675,Cs0.625MA0.250Rb0.125GeBr3,0.0,0.13,0.63,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.83,776.88,272.7,1.54,101.77,36.46,516.76,3.13,56.95,1.23,57.25,6.13,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.9469733924724432,0.4438775510204081,4.081693376544856,0,0,0,1,0,1,0,-0.3217555589325011,-0.3425702893150008,2.544880583174995,2.866869023,4.571174515,7.589258675,5.644256531274098,-0.0681837603133999,2.4766968228615953,27.42,32.14,8.812788000000001
866,64292,64292,21899,Cs0.125FA0.250K0.250Rb0.375GeBr3,0.25,0.38,0.13,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.83,816.38,327.63,1.3,69.7,37.51,515.06,3.35,60.89,1.25,48.25,5.63,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.9469733924724432,0.4438775510204081,4.081693376544856,0,0,0,1,0,1,0,-0.2709943396699995,-0.2919575473000001,2.542933402374998,2.8635006254999995,4.571174515,7.589258675,5.64292957556268,-0.0685371256248195,2.4743962767501784,27.42,32.14,8.812788000000001
232,20352,20352,7638,MABa0.125Ge0.625Sr0.250I3,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.13,0.63,0.0,0.0,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.04,2615.38,1142.94,4.41,84.45,26.5,676.55,22.93,260.69,1.6,36.5,4.5,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.9537211832670408,0.4727272727272727,3.952257696591192,0,1,0,0,0,1,0,0.093139255023,0.0646920651859499,2.6516689695749944,4.845206607,3.6433105574999995,6.755968955,5.586943581419727,-0.17889090336777036,2.472778066207224,22.89,38.49,8.810361
944,66549,66549,22686,Cs0.625K0.250Rb0.125GeCl3,0.25,0.13,0.63,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.67,968.38,311.74,1.58,103.52,46.38,389.89,2.18,70.21,0.8,43.75,5.38,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17.0,3.0,0.9181834322870094,0.4806629834254143,4.024152981371241,0,0,0,1,0,1,0,-0.3888653916700004,-0.2212420771300004,2.485933778575005,2.2608165805,4.571174515,8.290921785,5.675711568669624,-0.007255320617878924,2.478678457957126,29.86,29.17,8.710162
425,33964,33964,12420,RbGe0.750Sr0.250Cl3,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.0,1.0,0.0,0.0,1.61,961.0,312.63,1.53,85.47,46.89,403.0,2.34,69.2,0.82,37.0,5.0,0.97,2744.0,1169.13,4.63,76.36,48.0,708.95,25.9,284.95,1.74,33.5,4.25,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17.0,3.0,0.8698939538338102,0.5359116022099447,4.141715474941662,0,0,1,0,0,1,0,-0.0642024760803325,0.0966211756162275,2.678334962574997,2.3313974635,3.9226284425,8.290921785,5.5386049488169595,-0.24056253247053938,2.4377724301044577,21.74,40.06,8.709044
421,33900,33900,12407,CsBa0.250Ge0.625Sn0.125Cl3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.63,0.13,0.0,1.0,0.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.04,2820.88,1070.83,5.14,94.55,77.13,690.61,22.78,280.28,1.72,40.25,4.63,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17.0,3.0,0.8807821309516644,0.574585635359116,3.991196062298577,0,1,0,0,0,1,0,-0.1690186050422493,-0.0144813956101675,2.677855820649998,2.1826697585,3.978543841,8.290921785,5.48155942643682,-0.2973684838881794,2.3804873367618185,21.74,40.06,8.709044
174,16729,16729,5920,CsBa0.125Ge0.625Sn0.125Sr0.125Cl3,0.0,0.0,1.0,0.0,0.0,0.0,0.13,0.13,0.63,0.13,0.0,1.0,0.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.02,2768.0,1075.83,5.01,88.34,62.63,696.44,22.8,279.87,1.73,38.0,4.5,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17.0,3.0,0.8870067396509693,0.56353591160221,3.968552667862132,1,0,0,0,0,1,0,-0.2194248066300002,-0.0346351409935589,2.681117559850005,2.1826697585,3.9336146005000003,8.290921785,5.469122595028658,-0.31143618489634495,2.36968137495366,21.74,40.06,8.709044
840,62754,62754,21697,FABa0.375Ge0.250Sn0.375I3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.38,0.25,0.38,0.0,0.0,0.0,1.0,2.53,319.0,354.0,1.1,45.06,8.6,849.1,6.5,29.0,2.57,91.0,8.0,1.18,2634.5,868.05,5.42,114.17,55.88,644.84,13.65,245.04,1.57,47.75,5.13,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.9895310872817664,0.5363636363636363,3.675543691296155,0,0,0,1,0,1,0,0.0641054708985749,0.0200226978107659,2.682294246849997,4.444730055,3.631236148,6.755968955,5.487727827410885,-0.29341929601411376,2.3888749508358833,21.74,40.06,8.709044
464,38080,38080,14450,MABa0.250Ge0.125Sn0.375Sr0.250I3,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.25,0.13,0.38,0.0,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.21,2400.13,851.86,4.94,109.83,5.38,624.09,10.73,219.95,1.45,46.25,5.13,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.906174965919417,0.5499999999999999,3.8884908872808177,0,0,1,0,0,1,0,0.0824189911970249,0.0552481228957971,2.680404199025007,4.845206607,3.2620079605,6.755968955,5.4647720437400755,-0.31543005577242833,2.364974143252579,21.74,40.06,8.709044
154,16233,16233,5854,CsCa0.250Ge0.375Sn0.375Cl3,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.38,0.38,0.0,1.0,0.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.01,2682.88,921.73,5.12,81.76,51.38,698.96,16.76,272.92,1.74,35.75,4.38,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17.0,3.0,0.8901521536213628,0.5580110497237569,3.959319717363868,1,0,0,0,0,1,0,-0.3081242752600003,-0.1666859118724997,2.6834307189499937,2.1826697585,3.888374431,8.290921785,5.456484336433958,-0.32523102304103957,2.3581996959089544,21.74,40.06,8.709044
417,33797,33797,12395,CsBa0.125Ca0.250Ge0.375Sn0.250Br3,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.13,0.38,0.25,0.0,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.04,2583.13,983.84,4.66,84.09,29.75,673.25,16.86,254.15,1.6,36.5,4.5,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8720983634634085,0.5306122448979592,4.135426831529346,0,1,0,0,0,1,0,-0.1100800088237497,-0.0893610295162247,2.6789692292749945,2.1826697585,3.6430514499999997,7.589258675,5.107522407480517,-0.6719622071569804,2.007007022118014,21.74,40.06,8.709044
336,32871,32871,12003,CsGe0.625Sn0.125Sr0.250Cl3,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.63,0.13,0.0,1.0,0.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.0,2715.13,1080.83,4.87,82.13,48.13,702.26,22.82,279.46,1.74,35.75,4.38,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17.0,3.0,0.893319954879802,0.5524861878453039,3.951445686930131,0,1,0,0,0,1,0,-0.3101133809724988,-0.1495534858362495,2.6781481091249955,2.1826697585,3.8886335384999997,8.290921785,5.456557054653723,-0.3225169999087747,2.3556311092162208,21.74,40.06,8.709044
754,56947,56947,19586,FA0.125K0.125MA0.125Rb0.625GeBr3,0.13,0.63,0.0,0.13,0.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.78,803.0,304.32,1.29,67.95,37.51,526.15,3.33,59.47,1.25,46.0,5.5,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.934480339801303,0.4438775510204081,4.110880586611081,0,0,0,1,0,1,0,-0.2660160987725004,-0.2812925349974993,2.508447809875008,2.920970669,4.571174515,7.589258675,5.665400453703291,-0.02882345123421337,2.4796243586407947,28.96,30.07,8.708272000000001
729,53141,53141,19299,MACa0.250Ge0.125Sn0.625I3,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.13,0.63,0.0,0.0,0.0,1.0,2.17,267.0,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73.0,7.0,1.08,2625.13,745.14,5.62,93.29,51.63,685.59,10.61,261.94,1.73,40.25,4.63,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53.0,5.0,0.942090437129638,0.4909090909090909,3.9165967966643938,0,0,0,1,0,1,0,-0.0529860423249726,-0.0880945736093999,2.564982069775001,4.845206607,3.8203846230000003,6.755968955,5.640225464304503,-0.08226557058299755,2.482716499192003,26.59,32.75,8.708225
892,65369,65369,22244,Cs0.250FA0.250K0.250Rb0.250GeBr3,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.85,814.25,326.24,1.34,75.63,37.34,511.65,3.32,60.71,1.25,50.5,5.75,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.9519706135408996,0.4438775510204081,4.071407920873217,0,0,0,1,0,1,0,-0.3072935677425006,-0.3277586082274997,2.565712398275002,2.8449485285000002,4.571174515,7.589258675,5.635598650779552,-0.08725754835794941,2.4784548499170524,26.59,32.75,8.708225
